228.574531239	192.168.100.105	8.8.8.8
230.629146127	192.168.100.105	8.8.8.8
232.062235776	192.168.100.105	8.8.8.8
232.699940815	192.168.100.105	8.8.8.8
234.764727794	192.168.100.105	8.8.8.8
236.886296622	192.168.100.105	8.8.8.8
239.074213189	192.168.100.105	8.8.8.8
239.161498948	192.168.100.105	8.8.8.8
241.186792454	192.168.100.105	8.8.8.8
241.821161857	192.168.100.105	8.8.8.8
243.236988291	192.168.100.105	8.8.8.8
245.373558760	192.168.100.105	8.8.8.8
247.514594242	192.168.100.105	8.8.8.8
249.477377327	192.168.100.105	8.8.8.8
249.584961919	192.168.100.105	8.8.8.8
251.735845082	192.168.100.105	8.8.8.8
253.800982676	192.168.100.105	8.8.8.8
255.915453599	192.168.100.105	8.8.8.8
258.000328974	192.168.100.105	8.8.8.8
259.395023317	192.168.100.105	8.8.8.8
260.064167927	192.168.100.105	8.8.8.8
262.127833541	192.168.100.105	8.8.8.8
262.350342673	192.168.100.105	8.8.8.8
264.203464661	192.168.100.105	8.8.8.8
266.261999382	192.168.100.105	8.8.8.8
268.353077931	192.168.100.105	8.8.8.8
268.671966615	192.168.100.105	8.8.8.8
270.313614233	192.168.100.105	8.8.8.8
272.428897117	192.168.100.105	8.8.8.8
273.195620977	192.168.100.105	8.8.8.8
274.490695763	192.168.100.105	8.8.8.8
279.496923161	192.168.100.105	8.8.8.8
281.021083927	192.168.100.105	8.8.8.8
281.622819061	192.168.100.105	8.8.8.8
283.767305388	192.168.100.105	8.8.8.8
285.829518517	192.168.100.105	8.8.8.8
288.103932225	192.168.100.105	8.8.8.8
289.607329317	192.168.100.105	8.8.8.8
290.190309435	192.168.100.105	8.8.8.8
291.172215503	192.168.100.105	8.8.8.8
292.245700441	192.168.100.105	8.8.8.8
294.388548092	192.168.100.105	8.8.8.8
296.465114871	192.168.100.105	8.8.8.8
298.637889308	192.168.100.105	8.8.8.8
299.935397017	192.168.100.105	8.8.8.8
300.570014076	192.168.100.105	8.8.8.8
302.642323657	192.168.100.105	8.8.8.8
302.953046412	192.168.100.105	8.8.8.8
304.732145865	192.168.100.105	8.8.8.8
304.792479690	192.168.100.105	8.8.8.8
306.834650799	192.168.100.105	8.8.8.8
308.931930591	192.168.100.105	8.8.8.8
309.168966160	192.168.100.105	8.8.8.8
311.085567639	192.168.100.105	8.8.8.8
313.144747419	192.168.100.105	8.8.8.8
313.899409155	192.168.100.105	8.8.8.8
315.220899686	192.168.100.105	8.8.8.8
317.294550561	192.168.100.105	8.8.8.8
319.347582599	192.168.100.105	8.8.8.8
320.607429468	192.168.100.105	8.8.8.8
321.416835627	192.168.100.105	8.8.8.8
323.477175238	192.168.100.105	8.8.8.8
325.691999413	192.168.100.105	8.8.8.8
326.122411398	192.168.100.105	8.8.8.8
327.742981335	192.168.100.105	8.8.8.8
329.771545252	192.168.100.105	8.8.8.8
331.928121311	192.168.100.105	8.8.8.8
332.603443826	192.168.100.105	8.8.8.8
333.237475272	192.168.100.105	8.8.8.8
333.994399087	192.168.100.105	8.8.8.8
336.052971772	192.168.100.105	8.8.8.8
337.539360790	192.168.100.105	8.8.8.8
338.102347557	192.168.100.105	8.8.8.8
338.452696110	192.168.100.105	8.8.8.8
340.153640587	192.168.100.105	8.8.8.8
342.206366516	192.168.100.105	8.8.8.8
344.305120387	192.168.100.105	8.8.8.8
344.753251133	192.168.100.105	8.8.8.8
346.098143959	192.168.100.105	8.8.8.8
346.367343913	192.168.100.105	8.8.8.8
348.516870227	192.168.100.105	8.8.8.8
350.593221072	192.168.100.105	8.8.8.8
352.745898082	192.168.100.105	8.8.8.8
354.518639638	192.168.100.105	8.8.8.8
354.815505224	192.168.100.105	8.8.8.8
356.884727986	192.168.100.105	8.8.8.8
359.052009369	192.168.100.105	8.8.8.8
360.994583717	192.168.100.105	8.8.8.8
362.558206342	192.168.100.105	8.8.8.8
363.094954199	192.168.100.105	8.8.8.8
365.154930459	192.168.100.105	8.8.8.8
367.303746374	192.168.100.105	8.8.8.8
367.510083012	192.168.100.105	8.8.8.8
369.408306585	192.168.100.105	8.8.8.8
371.510261169	192.168.100.105	8.8.8.8
373.655025130	192.168.100.105	8.8.8.8
